id,name,elevation_m,location_wkt,source_type,department
41144001,MONTEAUX,100,SRID=4326;POINT(1.0845 47.485833),real,41
41147001,LES MONTILS,87,SRID=4326;POINT(1.332333 47.510667),real,41
41149001,MONTOIRE,73,SRID=4326;POINT(0.876333 47.750667),real,41
41149004,MONTOIRE/LOIR,73,SRID=4326;POINT(0.873333 47.751667),real,41
41152001,MONTRIEUX,96,SRID=4326;POINT(1.7305 47.535833),real,41
41164002,NOYERS-SUR-CHER,92,SRID=4326;POINT(1.426667 47.271667),real,41
41166002,OISLY,124,SRID=4326;POINT(1.365333 47.4025),real,41
41173002,OUZOUER-ARVALIS,129,SRID=4326;POINT(1.522167 47.904),real,41
41173003,OUZOUER,128,SRID=4326;POINT(1.521667 47.904),real,41
41197001,ST-AGIL,172,SRID=4326;POINT(0.923333 48.028333),real,41
41199002,ST-AMAND-LGPRE,120,SRID=4326;POINT(1.017333 47.687833),real,41
41200001,STE ANNE,131,SRID=4326;POINT(1.075 47.755667),real,41
41221001,ST-LEONARD-EN-B,126,SRID=4326;POINT(1.367333 47.798167),real,41
41221002,ST-LEONARD,126,SRID=4326;POINT(1.341667 47.798333),real,41
41225001,ST-MARTIN-DES-BOIS,113,SRID=4326;POINT(0.818333 47.72),real,41
41229001,ST-ROMAIN,104,SRID=4326;POINT(1.406667 47.314667),real,41
41240001,SEILLAC,110,SRID=4326;POINT(1.181667 47.555),real,41
41241001,SELLES SAINT DENIS,98,SRID=4326;POINT(1.8905 47.333833),real,41
41242001,SELLES-SUR-CHER,83,SRID=4326;POINT(1.597667 47.279833),real,41
41243001,SELOMMES,120,SRID=4326;POINT(1.198167 47.752667),real,41
41249002,SOUESMES,128,SRID=4326;POINT(2.176667 47.460833),real,41
41256002,THEILLAY,140,SRID=4326;POINT(2.089333 47.315333),real,41
41262001,TOUR-EN-SOLOGNE,81,SRID=4326;POINT(1.493333 47.533333),real,41
41269001,VENDOME,115,SRID=4326;POINT(1.054333 47.826667),real,41
41281001,BLOIS,119,SRID=4326;POINT(1.212333 47.6785),real,41
41285001,VILLENY,127,SRID=4326;POINT(1.743667 47.610667),real,41
44002001,AIGREFEUILLE,35,SRID=4326;POINT(-1.391833 47.0665),real,44
44003001,ANCENIS,27,SRID=4326;POINT(-1.1815 47.375),real,44
44004001,ANETZ,23,SRID=4326;POINT(-1.100833 47.376333),real,44
44015001,BLAIN,13,SRID=4326;POINT(-1.771667 47.472833),real,44
44020001,NANTES-BOUGUENAIS,26,SRID=4326;POINT(-1.608833 47.15),real,44
44021001,BOURGNEUF,20,SRID=4326;POINT(-1.928 47.0605),real,44
44021002,BOURGNEUF,6,SRID=4326;POINT(-1.957 47.041167),real,44
44051002,DERVAL,43,SRID=4326;POINT(-1.687167 47.692333),real,44
44067001,GUEMENE-PENFAO,33,SRID=4326;POINT(-1.889833 47.625333),real,44
44068001,GUENROUET,7,SRID=4326;POINT(-1.923333 47.498333),real,44
44069002,GUERANDE,4,SRID=4326;POINT(-2.430167 47.292333),real,44
44070001,HAIE-FOUASSIERE,20,SRID=4326;POINT(-1.384667 47.161833),real,44
44072002,HERBIGNAC,22,SRID=4326;POINT(-2.3365 47.4265),real,44
44077001,JOUE-SUR-ERDRE,42,SRID=4326;POINT(-1.4275 47.518),real,44
44087001,MACHECOUL,5,SRID=4326;POINT(-1.808333 46.993333),real,44
44097001,MESQUER,3,SRID=4326;POINT(-2.463 47.406),real,44
44103001,ST NAZAIRE-MONTOIR,3,SRID=4326;POINT(-2.1545 47.313833),real,44
44109001,NANTES-DOULON,13,SRID=4326;POINT(-1.520667 47.22),real,44
44109002,NANTES-CONTRIE,63,SRID=4326;POINT(-1.598333 47.22),real,44
44109012,NANTES-VILLE,17,SRID=4326;POINT(-1.514 47.227667),real,44
44110002,NORT-SUR-ERDRE,13,SRID=4326;POINT(-1.513667 47.425167),real,44
44113001,NOZAY,44,SRID=4326;POINT(-1.6115 47.572833),real,44
44117002,LE PALLET_SAPC,35,SRID=4326;POINT(-1.336833 47.1415),real,44
44120002,PELLERIN(LE),4,SRID=4326;POINT(-1.828667 47.210333),real,44
44120800,LE PELLERIN_DOUBLE,4,SRID=4326;POINT(-1.827 47.2105),real,44
44129001,PONTCHATEAU,34,SRID=4326;POINT(-2.105167 47.439667),real,44
44131001,PORNIC,21,SRID=4326;POINT(-2.071833 47.101167),real,44
44131002,PORNIC,25,SRID=4326;POINT(-2.0925 47.122),real,44
44154001,ST-BREVIN-PINS,12,SRID=4326;POINT(-2.152167 47.24),real,44
44168001,SAINT-JOACHIM_SAE,3,SRID=4326;POINT(-2.1925 47.3815),real,44
44180001,ST-MARS-LA-JAIL,30,SRID=4326;POINT(-1.185 47.526667),real,44
44180005,ST-MARS-LA-JAIL,32,SRID=4326;POINT(-1.185333 47.526167),real,44
44181001,ST-MEME-LE-TENU,4,SRID=4326;POINT(-1.7825 47.005667),real,44
44184001,PTE DE CHEMOULIN,14,SRID=4326;POINT(-2.2985 47.233667),real,44
44188001,ST-PHILBERT,18,SRID=4326;POINT(-1.652833 47.029167),real,44
44195003,SAVENAY,11,SRID=4326;POINT(-1.925333 47.346167),real,44
44199002,SOUDAN,77,SRID=4326;POINT(-1.2765 47.737167),real,44
44217001,VIGNEUX,75,SRID=4326;POINT(-1.685833 47.3075),real,44
48004001,ALTIER,900,SRID=4326;POINT(3.852 44.494),real,48
48009001,AUMONT AUBRAC,1018,SRID=4326;POINT(3.279833 44.727167),real,48
48014001,BAGNOLS,918,SRID=4326;POINT(3.667667 44.505167),real,48
48019001,BARRE-DES-CEVENNES,897,SRID=4326;POINT(3.651333 44.250333),real,48
48020003,BASSURELS,1042,SRID=4326;POINT(3.630667 44.1965),real,48
48027002,LE BLEYMARD BOURG,1199,SRID=4326;POINT(3.737667 44.504667),real,48
48027003,LE BLEYMARD_SAPC,1418,SRID=4326;POINT(3.748167 44.4515),real,48
48030001,MENDE-BRENOUX,1019,SRID=4326;POINT(3.527333 44.506),real,48
48031002,BRION,1217,SRID=4326;POINT(3.086167 44.743),real,48
48032002,LE BUISSON,1110,SRID=4326;POINT(3.221667 44.648333),real,48
48032003,LE BUISSON,1088,SRID=4326;POINT(3.238167 44.633333),real,48
48036001,CASSAGNAS,802,SRID=4326;POINT(3.763333 44.270333),real,48
48039001,CHANAC,672,SRID=4326;POINT(3.3405 44.465333),real,48
48040001,CHASSERADES,1052,SRID=4326;POINT(3.834333 44.5375),real,48
48043001,CHATEAUNEUF-DE-RANDON,1247,SRID=4326;POINT(3.679833 44.638167),real,48
48045001,CHAUDEYRAC,1140,SRID=4326;POINT(3.76 44.665),real,48
48049001,CHIRAC,1000,SRID=4326;POINT(3.216667 44.536667),real,48
48051002,LE COLLET-SAUVEPLANE,485,SRID=4326;POINT(3.925667 44.256),real,48
48057002,ESTABLES,1552,SRID=4326;POINT(3.5435 44.656667),real,48
48060001,FAU DE PEYRE,1163,SRID=4326;POINT(3.211833 44.763167),real,48
48061002,FLORAC,618,SRID=4326;POINT(3.596333 44.309),real,48
48069001,GATUZIERES_SAPC,965,SRID=4326;POINT(3.499 44.195333),real,48
48070004,GRANDRIEU,1163,SRID=4326;POINT(3.633833 44.780667),real,48
48074003,HURES-LA-PARADE,1028,SRID=4326;POINT(3.403 44.249667),real,48
48080002,LANGOGNE-CFPPA,934,SRID=4326;POINT(3.858333 44.733333),real,48
48087001,MALBOUZON,1174,SRID=4326;POINT(3.136167 44.700333),real,48
48090004,LE MALZIEU,859,SRID=4326;POINT(3.330667 44.854),real,48
48094001,LE MASSEGROS,890,SRID=4326;POINT(3.165667 44.295667),real,48
48095004,MENDE-VILLE,710,SRID=4326;POINT(3.489833 44.516833),real,48
48095005,MENDE,932,SRID=4326;POINT(3.4545 44.533667),real,48
48096004,MEYRUEIS-FREPES,1054,SRID=4326;POINT(3.455167 44.206),real,48
48103001,MONTRODAT,746,SRID=4326;POINT(3.3125 44.545833),real,48
48104002,NASBINALS,1284,SRID=4326;POINT(2.9955 44.642),real,48
48105001,NAUSSAC,967,SRID=4326;POINT(3.828333 44.748333),real,48
48108001,LA PANOUSE_SAPC,1260,SRID=4326;POINT(3.589333 44.728667),real,48
48110001,PAULHAC EN MARGERIDE_SAPC,1170,SRID=4326;POINT(3.38 44.947667),real,48
48116001,LE PONT-DE-MONTVERT,875,SRID=4326;POINT(3.738333 44.365667),real,48
48126001,RIBENNES,1057,SRID=4326;POINT(3.419667 44.647667),real,48
48130002,ROUSSES_SAPC,812,SRID=4326;POINT(3.5845 44.206833),real,48
48132001,ST ALBAN SUR LIMAGNOLE,960,SRID=4326;POINT(3.387 44.784667),real,48
48140003,ST CHELY-D APCHER,1032,SRID=4326;POINT(3.268667 44.815333),real,48
48142001,STE COLOMBE DE PEYRE,1122,SRID=4326;POINT(3.249333 44.6505),real,48
48145001,ST-DENIS-EN-MARGERIDE,1172,SRID=4326;POINT(3.473333 44.736667),real,48
48145002,LES BOUVIERS,1418,SRID=4326;POINT(3.521667 44.746667),real,48
48146001,STE ENIMIE-SAUVETERRE,1018,SRID=4326;POINT(3.438167 44.408667),real,48
48146002,STE ENIMIE,480,SRID=4326;POINT(3.4125 44.363833),real,48
48148004,ST-ETIENNE-VALLEE-FRANCAISE,518,SRID=4326;POINT(3.854167 44.165833),real,48
48154001,ST GEORGES DE L,911,SRID=4326;POINT(3.233333 44.366667),real,48
48156002,ST GERMAIN DU TEIL,775,SRID=4326;POINT(3.160667 44.478),real,48
48171001,ST MARTIN DE LANSUSCLE,643,SRID=4326;POINT(3.7685 44.207),real,48
48176002,ST PIERRE-DES-TRIPIERS,929,SRID=4326;POINT(3.3035 44.2465),real,48
48182001,ST SAUVEUR,1300,SRID=4326;POINT(3.606167 44.703667),real,48
48186001,LA SALLE PRUNET,903,SRID=4326;POINT(3.650667 44.315667),real,48
48187003,LES SALCES-FROMENTAL,1075,SRID=4326;POINT(3.155167 44.532667),real,48
48190001,TERMES,1090,SRID=4326;POINT(3.16 44.821667),real,48
48194005,VIALAS-LE BOS,625,SRID=4326;POINT(3.882833 44.332),real,48
48198001,VILLEFORT,620,SRID=4326;POINT(3.928333 44.441667),real,48
49007002,ANGERS_VILLE,47,SRID=4326;POINT(-0.552333 47.467833),real,49
49007011,ANGERS VILLE,35,SRID=4326;POINT(-0.5605 47.4535),real,49
49008001,ANGRIE,65,SRID=4326;POINT(-0.970333 47.561667),real,49
49020001,BEAUCOUZE,50,SRID=4326;POINT(-0.614333 47.479),real,49
49021001,BEAUFORT-EN-VA,28,SRID=4326;POINT(-0.2405 47.441667),real,49
49022001,BEAULIEU-S-LAY,78,SRID=4326;POINT(-0.598333 47.308),real,49
49023003,BEAUPREAU,100,SRID=4326;POINT(-0.988667 47.207167),real,49
49027001,BEGROLLES,100,SRID=4326;POINT(-0.937667 47.152167),real,49
49027800,BEGROLLES_DOUBLE,100,SRID=4326;POINT(-0.937667 47.152167),real,49
49029001,BLAISON-GOHIER,68,SRID=4326;POINT(-0.356833 47.396333),real,49
49050001,BRISSAC-QUINCE,60,SRID=4326;POINT(-0.442833 47.3405),real,49
49054001,CANDE,44,SRID=4326;POINT(-1.033833 47.56),real,49
49054002,CANDSA,57,SRID=4326;POINT(-1.014 47.560333),real,49
49068001,CHAMPTOCE,61,SRID=4326;POINT(-0.9175 47.457833),real,49
49080001,CHATEAUNEUF s/S,43,SRID=4326;POINT(-0.5025 47.6795),real,49
49092001,CHEMILLE,88,SRID=4326;POINT(-0.7265 47.2175),real,49
49099003,CHOLET,134,SRID=4326;POINT(-0.8805 47.0795),real,49
49127001,DURTAL,40,SRID=4326;POINT(-0.236667 47.673167),real,49
49138001,FONTAINE-GUERIN,41,SRID=4326;POINT(-0.167833 47.493167),real,49
49149001,GENNES,48,SRID=4326;POINT(-0.231333 47.336333),real,49
49176001,LE LION D'ANG.,52,SRID=4326;POINT(-0.735167 47.6135),real,49
49180001,LONGUE,35,SRID=4326;POINT(-0.117333 47.375667),real,49
49188001,MARCE,53,SRID=4326;POINT(-0.317 47.561833),real,49
49191001,MARTIGNE-BRIAND,73,SRID=4326;POINT(-0.435833 47.2525),real,49
49201001,LA MENITRE,22,SRID=4326;POINT(-0.275 47.403833),real,49
49206001,MONTFAUCON,57,SRID=4326;POINT(-1.1235 47.100167),real,49
49215001,MONT.-BELLAY,49,SRID=4326;POINT(-0.151667 47.142167),real,49
49215002,MONT-BELLAY-INRAE,58,SRID=4326;POINT(-0.1415 47.13),real,49
49216001,MONTREUIL SUR LOIR,23,SRID=4326;POINT(-0.386333 47.577),real,49
49218002,MONTREVAULT,55,SRID=4326;POINT(-1.048167 47.258333),real,49
49228001,NOYANT,76,SRID=4326;POINT(0.123 47.514167),real,49
49244001,LA POMMERAYE,91,SRID=4326;POINT(-0.8435 47.359833),real,49
49248001,POUANCE,69,SRID=4326;POINT(-1.171167 47.742667),real,49
49248003,POUANCE_SAPC,96,SRID=4326;POINT(-1.188333 47.74),real,49
49276001,ST FLORENT VIEI,21,SRID=4326;POINT(-1.011833 47.355333),real,49
49281001,ST GEORGES GARD,203,SRID=4326;POINT(-0.7395 47.150667),real,49
49282001,ST GEORGES S LA,48,SRID=4326;POINT(-0.376 47.202333),real,49
49298001,ST LEGER DES BOIS,57,SRID=4326;POINT(-0.708667 47.451667),real,49
49307001,ST MATHURIN S L,20,SRID=4326;POINT(-0.319167 47.425667),real,49
49328001,SAUMUR,69,SRID=4326;POINT(-0.074333 47.252167),real,49
49331002,SEGRE,49,SRID=4326;POINT(-0.871 47.698333),real,49
49331003,SEGRE_SAPC,25,SRID=4326;POINT(-0.873333 47.679167),real,49
49333001,SEICHES SUR LOIR,28,SRID=4326;POINT(-0.358167 47.5745),real,49
49347001,TIERCE,22,SRID=4326;POINT(-0.4555 47.618),real,49
49368001,VERNANTES,41,SRID=4326;POINT(0.018833 47.406833),real,49
49373001,VIHIERS,124,SRID=4326;POINT(-0.517167 47.148),real,49
51009001,ANGLURE,77,SRID=4326;POINT(3.819 48.586333),real,51
51015001,ARGERS,152,SRID=4326;POINT(4.849833 49.064333),real,51
51029003,AVIZE,115,SRID=4326;POINT(4.026667 48.991),real,51
51029004,AVIZE-CIVC,175,SRID=4326;POINT(4.01 48.978),real,51
51035001,BANNES,143,SRID=4326;POINT(3.92 48.802167),real,51
51053001,BERZIEUX,140,SRID=4326;POINT(4.795833 49.165),real,51
51056001,BETHON,135,SRID=4326;POINT(3.619833 48.607),real,51
51075001,BOURGOGNE,85,SRID=4326;POINT(4.068833 49.348667),real,51
51079001,BOUZY-CIVC,153,SRID=4326;POINT(4.149167 49.091667),real,51
51098001,BUSSY,148,SRID=4326;POINT(4.754333 48.892167),real,51
51111001,CHAMBRECY-CIVC,150,SRID=4326;POINT(3.824167 49.183333),real,51
51129001,CHARLEVILLE,205,SRID=4326;POINT(3.665667 48.815167),real,51
51130001,CHARMONT,183,SRID=4326;POINT(4.902833 48.8775),real,51
51135001,CHATILLON SUR BROUE,138,SRID=4326;POINT(4.706667 48.550667),real,51
51136001,CHATILLON-MAN,115,SRID=4326;POINT(3.764167 49.1005),real,51
51136003,CHATILLON-CIVC,153,SRID=4326;POINT(3.7595 49.098667),real,51
51153001,CHOUILLY,172,SRID=4326;POINT(3.981667 49.017833),real,51
51171001,CORMICY,90,SRID=4326;POINT(3.891 49.370833),real,51
51183001,REIMS-COURCY,91,SRID=4326;POINT(4.050667 49.306167),real,51
51188001,COURMAS,175,SRID=4326;POINT(3.91 49.191667),real,51
51210001,DIZY,92,SRID=4326;POINT(3.966167 49.069333),real,51
51212001,DOMMARTIN,160,SRID=4326;POINT(4.283333 48.75),real,51
51230002,EPERNAY,90,SRID=4326;POINT(4 49.033333),real,51
51237001,ESTERNAY-MAN,175,SRID=4326;POINT(3.575667 48.737833),real,51
51237002,ESTERNAY,185,SRID=4326;POINT(3.579667 48.742),real,51
51242001,FAGNIERES-INRAE,105,SRID=4326;POINT(4.3085 48.939833),real,51
51244001,FAUX-VESIGNEUL,132,SRID=4326;POINT(4.399167 48.778833),real,51
51248002,FERE-CHAMP,163,SRID=4326;POINT(4.033333 48.771667),real,51
51250001,FISMES ST LADRE,80,SRID=4326;POINT(3.69 49.3075),real,51
51259001,FRANCHEVILLE,98,SRID=4326;POINT(4.541167 48.891),real,51
51262001,FRIGNICOURT,113,SRID=4326;POINT(4.618 48.701167),real,51
51266001,GERMAINE,210,SRID=4326;POINT(4.0315 49.115167),real,51
51266002,GERMAINE-CIVC,172,SRID=4326;POINT(4.032333 49.123167),real,51
51269001,GIFFAUMONT,140,SRID=4326;POINT(4.766667 48.566667),real,51
51298001,IGNY-COMBLIZY,225,SRID=4326;POINT(3.716833 49.016667),real,51
51304001,JANVILLIERS,224,SRID=4326;POINT(3.646167 48.8945),real,51
51338001,MAILLY-CIVC,182,SRID=4326;POINT(4.116333 49.155333),real,51
51361001,MEIX TIERCELIN,137,SRID=4326;POINT(4.422167 48.6365),real,51
51381003,MONTMORT-MAN,192,SRID=4326;POINT(3.845667 48.929167),real,51
51381004,MONTMORT,185,SRID=4326;POINT(3.823333 48.941667),real,51
51388001,MOURMELON,112,SRID=4326;POINT(4.4 49.15),real,51
51388003,MOURMELON-GRAND,115,SRID=4326;POINT(4.3585 49.1075),real,51
51440001,PONTFAVERGER-MA,100,SRID=4326;POINT(4.317833 49.2935),real,51
51440003,PONTFAVERGER,100,SRID=4326;POINT(4.32 49.29),real,51
51449001,PRUNAY,95,SRID=4326;POINT(4.157167 49.213),real,51
51449002,REIMS-PRUNAY,95,SRID=4326;POINT(4.155333 49.209833),real,51
51454001,REIMS-VILLE,99,SRID=4326;POINT(4.05 49.25),real,51
51454002,REIMS-CATHE,175,SRID=4326;POINT(4.025 49.25),real,51
51456002,REMICOURT,170,SRID=4326;POINT(4.868333 48.955),real,51
51460001,RIEUX,146,SRID=4326;POINT(3.494667 48.849),real,51
51491001,ST-JEAN-TOURBE,190,SRID=4326;POINT(4.7 49.1),real,51
51500004,ST-MARD,165,SRID=4326;POINT(4.916667 48.933333),real,51
51507002,STE MENEHOULD M,210,SRID=4326;POINT(4.939833 49.101167),real,51
51507007,STE MENEHOULD,164,SRID=4326;POINT(4.885 49.073333),real,51
51518001,ST THIERRY-CIVC,135,SRID=4326;POINT(3.960667 49.300833),real,51
51535001,SEZANNE,120,SRID=4326;POINT(3.740667 48.715667),real,51
51539001,SOGNY,116,SRID=4326;POINT(4.803333 48.812167),real,51
51544002,SOMMEPY,140,SRID=4326;POINT(4.553833 49.253167),real,51
51545001,SOMMESOUS,167,SRID=4326;POINT(4.2075 48.734167),real,51
51547001,SOMME TOURBE,161,SRID=4326;POINT(4.663167 49.102167),real,51
51548001,SOMME-VESLE,162,SRID=4326;POINT(4.5885 49.007333),real,51
51556001,SOUDRON,121,SRID=4326;POINT(4.198667 48.845167),real,51
51559002,SUIPPES,136,SRID=4326;POINT(4.541667 49.12),real,51
51566001,THIBIE,97,SRID=4326;POINT(4.213833 48.9315),real,51
51583001,TROIS-FONTAINES,204,SRID=4326;POINT(4.9435 48.710167),real,51
51588001,VALMY,161,SRID=4326;POINT(4.775833 49.085),real,51
51590002,VANAULT,140,SRID=4326;POINT(4.771833 48.849667),real,51
51595002,VATRY-AERO,179,SRID=4326;POINT(4.164667 48.777167),real,51
51611001,VERT TOULON-CIVC,155,SRID=4326;POINT(3.906 48.84),real,51
51612002,VERTUS,115,SRID=4326;POINT(4.000667 48.908333),real,51
51612003,VERTUS-CIVC,150,SRID=4326;POINT(3.995333 48.9025),real,51
52003001,AILLIANVILLE,422,SRID=4326;POINT(5.477167 48.3435),real,52
52017003,AUBEPIERRE,270,SRID=4326;POINT(4.9345 47.915833),real,52
52017004,ARC-EN-BARROIS,297,SRID=4326;POINT(5.014333 47.951667),real,52
52023002,AUBERIVE_SAPC,349,SRID=4326;POINT(5.0535 47.783),real,52
52050001,BIESLES,387,SRID=4326;POINT(5.2955 48.087),real,52
52055001,BLECOURT,348,SRID=4326;POINT(5.067 48.384167),real,52
52057001,BLUMERAY,232,SRID=4326;POINT(4.8565 48.3655),real,52
52059002,BONNECOURT,415,SRID=4326;POINT(5.472167 47.9505),real,52
52060002,BOURBONNE-LES-BAINS,326,SRID=4326;POINT(5.737333 47.945667),real,52
52061002,BOURDONS_SAPC,304,SRID=4326;POINT(5.349667 48.162333),real,52
52074002,BREUVANNES_SAPC,323,SRID=4326;POINT(5.602167 48.094333),real,52
52084002,BUSSON_SAPC,387,SRID=4326;POINT(5.3605 48.328833),real,52
52091002,CERISIERES-MAN,330,SRID=4326;POINT(5.078333 48.306667),real,52
52091003,CERISIERES,332,SRID=4326;POINT(5.083333 48.308333),real,52
52108002,CHARMES LES LANGRES,335,SRID=4326;POINT(5.354167 47.918667),real,52
52114001,CHATEAUVILLAIN,227,SRID=4326;POINT(4.908 48.047),real,52
52115001,CHATENAY-MACHER,346,SRID=4326;POINT(5.376667 47.865),real,52
52121002,CHAUMONT-MAN,254,SRID=4326;POINT(5.156667 48.126667),real,52
52121007,CHAUMONT,317,SRID=4326;POINT(5.153333 48.105),real,52
52123003,CHEVILLON_SAPC,170,SRID=4326;POINT(5.113833 48.522833),real,52
52128001,CIREY-LES-M,345,SRID=4326;POINT(5.285 48.198333),real,52
52131002,CIRFONTAINES_SAPC,379,SRID=4326;POINT(5.394667 48.456167),real,52
52145001,COUBLANC,258,SRID=4326;POINT(5.460167 47.692),real,52
52177001,DOULAINCOURT,220,SRID=4326;POINT(5.209833 48.320833),real,52
52180002,DROYES,124,SRID=4326;POINT(4.700167 48.5065),real,52
52197003,FAYL-BILLOT_SAPC,347,SRID=4326;POINT(5.615333 47.784333),real,52
52201001,FLAMMERECOURT,260,SRID=4326;POINT(5.0435 48.361833),real,52
52248002,IS-EN-BASSIGNY,403,SRID=4326;POINT(5.455333 48.022167),real,52
52253001,JUZENNECOURT,303,SRID=4326;POINT(4.979667 48.181),real,52
52269001,LANGRES,466,SRID=4326;POINT(5.3375 47.843667),real,52
